stop_id,stop_code,stop_name,stop_lat,stop_lon,num_unique_routes,service_id
2300,2618,Finch Ave West at Milady Rd,43.7472,-79.5645,2,4
2301,9829,Steeles Ave East at Strawberry Hills Dr,43.8297,-79.2805,2,4
2303,9051,Yonge St at Sherwood Ave,43.7134,-79.3997,2,4
2304,7761,Finch Ave West at Weston Rd West Side,43.7521,-79.5429,2,4
2305,6218,Albion Rd at Bankfield Dr South Side,43.7307,-79.5545,2,4
2310,14276,2900 Warden Ave - Bridlewood Mall,43.7992,-79.3172,2,4
2323,4665,Tapscott Rd at Washburn Way,43.8044,-79.2244,2,4
2334,7429,Victoria Park Ave at Terraview Blvd,43.7644,-79.318,2,4
2335,2632,1685 Finch Ave West - St Wilfred Cathoiic School,43.7602,-79.5035,2,4
2339,4945,Danforth Rd at Glenshephard Dr East West Side,43.7317,-79.2501,2,4
2342,2165,Dundas St West at Gladstone Ave,43.6496,-79.4296,2,4
2346,3808,Islington Ave at The Kingsway North Side,43.6688,-79.5339,2,4
2350,757,Carlton St at Parliament St,43.6641,-79.3682,2,4
2362,9368,McCowan Rd at Finch Ave East,43.8082,-79.2667,2,4
2377,895,Danforth Ave at Jones Ave,43.6797,-79.3402,2,4
2382,11044,Kipling Ave at Finch Ave West,43.7435,-79.5824,2,4
23850,15573,Pioneer Village Station,43.7768,-79.5094,2,4
23854,15577,Pioneer Village Station,43.7771,-79.5097,2,4
23856,15579,Pioneer Village Station,43.7769,-79.5091,2,4
2386,9659,Graydon Hall Dr at Don Mills Rd,43.7619,-79.3468,2,4
23862,15567,Finch West Station,43.7649,-79.4909,2,4
2388,4286,Kipling Ave at Belfield Rd - Etobicoke North GO Station,43.705,-79.5638,2,4
2390,82,Bathurst St at Ardmore Rd South Side,43.6936,-79.4226,2,4
2394,8383,Underhill Dr at Doonaree Dr South Side,43.7454,-79.326,2,4
2397,2493,Finch Ave East at Bridletowne Circle (East),43.7973,-79.3125,2,4
2401,9159,1121 Leslie St,43.7223,-79.349,2,4
2404,1918,Don Mills Rd at Cliffwood Rd (South),43.805,-79.3549,2,4
2406,7567,Brookbanks Dr at Valley Woods Rd,43.7523,-79.3316,2,4
24066,15708,Opposite 2190 Yonge St,43.7053,-79.3979,2,4
24067,15709,Yonge St at Orchard View Blvd,43.7083,-79.3988,2,4
2407,3201,Woodbine Ave at Milverton Blvd,43.6893,-79.3144,2,4
24103,15734,Sheppard Ave East at Brownspring Rd East Side,43.7889,-79.262,2,4
24105,15732,Sheppard Ave East at Massie St East Side,43.7925,-79.2448,2,4
24107,15730,Sheppard Ave East at Wilfred Ave,43.7652,-79.3946,2,4
24123,15243,Lawrence Ave East at Birchmount Rd,43.7477,-79.2846,2,4
24129,12543,Kingston Rd at Eglinton Ave East,43.7435,-79.2116,2,4
24131,12549,Kingston Rd at Markham Rd,43.7383,-79.2173,2,4
24139,15747,Kipling Ave at Taber Rd,43.7193,-79.5702,2,4
24140,15748,Kipling Ave at Taber Rd,43.7195,-79.5706,2,4
2415,3953,Keele St at Arrowsmith Ave,43.7043,-79.4772,2,4
2417,11073,McNicoll Ave at Morbank Dr,43.8093,-79.3086,2,4
24180,15784,Finch Ave West at Ancona St East Side,43.7747,-79.4381,2,4
24181,15785,Finch Ave West at Glenborough Park Cres West Side,43.7757,-79.4343,2,4
24182,15786,Keele St at Colville Rd North Side,43.7065,-79.4774,2,4
24183,15787,Keele St at Milford Ave North Side,43.705,-79.4771,2,4
24189,15791,Cosburn Ave at Donlands Ave,43.6909,-79.3418,2,4
24205,15816,1189 Huntingwood Dr,43.798,-79.2781,2,4
24234,15839,Berkeley St at King St East,43.6518,-79.3641,2,4
2424,1516,Royal York Rd at Kingsgrove Blvd,43.6539,-79.5143,2,4
2426,2159,Dundas St West at Dovercourt Rd,43.6495,-79.4246,2,4
2428,10236,Maybrook Dr at Passmore Ave,43.8279,-79.2617,2,4
24287,15886,Centennial College Bus Terminal,43.7861,-79.2295,2,4
24288,15887,Centennial College Bus Terminal,43.7859,-79.2293,2,4
24291,15890,Ossington Ave at Argyle St North Side,43.6472,-79.4198,2,4
24293,15892,Bloor St West at Montgomery Rd West Side,43.6467,-79.5152,2,4
24294,15893,Bloor St West at Thompson Ave West Side,43.6465,-79.5148,2,4
2430,4084,Kennedy Rd at Flora Dr,43.7485,-79.2748,2,4
2431,5778,Mortimer Ave at Dunkirk Rd,43.6913,-79.3232,2,4
24323,15950,The East Mall at Gibbs Rd,43.6385,-79.5574,2,4
24353,15958,1161 Royal York Rd,43.6619,-79.518,2,4
2436,7071,Runnymede Rd at St John's Rd,43.6639,-79.4815,2,4
24366,15987,3671 Dundas St West,43.6657,-79.497,2,4
24367,15988,Don Mills Rd at Helen Lu Rd,43.7728,-79.3462,2,4
24368,15989,Don Mills Rd at Helen Lu Rd,43.7726,-79.3465,2,4
24375,15992,2672 St Clair Ave West,43.6665,-79.4972,2,4
24386,16000,Yonge St at Belmont St,43.6757,-79.3891,2,4
24398,16013,Steeles Ave East at Ferrier St East Side,43.8184,-79.3293,2,4
24403,16020,Kipling Ave at Bloor St West,43.642,-79.5356,2,4
24409,16022,Tapscott Rd at Newgale Gate South Side,43.8181,-79.2399,2,4
24429,16037,Rouge Hill GO Station Loop,43.7807,-79.1304,2,4
24436,16046,Islington Station,43.6449,-79.5245,2,4
24437,16047,Islington Station,43.6449,-79.5243,2,4
24447,16058,Weston Rd at Lawrence Ave West,43.7003,-79.5165,2,4
24448,16057,Weston Rd at Lawrence Ave West,43.7002,-79.5165,2,4
24452,16053,Weston Rd at St Phillips Rd,43.7064,-79.5321,2,4
24454,16051,Opp 4005 Eglinton Ave West,43.6836,-79.5177,2,4
24466,16092,Yonge St at Castlefield Ave South Side,43.7116,-79.3995,2,4
24467,16094,Yonge St at Carlton St North Side - College Station,43.6618,-79.3832,2,4
24481,16238,Murray Ross Pkwy at Columbia Gate,43.7662,-79.4944,2,4
24484,16243,Eglinton Ave West at Jane St West Side,43.6845,-79.4993,2,4
24489,16248,Kipling Ave at Rowntree Rd North Side,43.7512,-79.5858,2,4
24496,16255,Steeles Ave East at Morningside Ave,43.8382,-79.2439,2,4
24503,16260,Yonge St at Gould St,43.6576,-79.3815,2,4
24523,16282,40 Rivalda Rd,43.7378,-79.5351,2,4
2454,3787,Islington Ave at Evans Ave,43.6182,-79.511,2,4
24562,16284,Princes' Blvd at Ontario Dr,43.6321,-79.4193,2,4
24563,16285,Nova Scotia Ave at Manitoba Dr - Exhibition GO Station,43.6352,-79.4185,2,4
24570,15444,Carlaw Ave at Langley Ave,43.6696,-79.3435,2,4
24576,16129,Locust Lodge Gardens at Stanley Greene Blvd,43.7337,-79.4779,2,4
24577,16130,Downsview Park Blvd at Stanley Greene Blvd,43.7361,-79.4793,2,4
24578,16131,Stanley Greene Blvd at Downsview Park Blvd,43.7362,-79.4791,2,4
24580,16335,Scarborough Centre Station,43.7748,-79.2564,2,4
24586,16341,Kingston Rd at Highland Creek Overpass,43.7847,-79.1686,2,4
24601,12314,Church St at Queen St East,43.6531,-79.3756,2,4
24603,16353,Lawrence Ave East at Tremont Cres (East) East Side,43.7358,-79.3496,2,4
2461,8449,Victoria Park Ave at Deanvar Ave,43.7449,-79.3107,2,4
24611,16241,St. Albans Rd at West Service Rd,43.6391,-79.5342,2,4
24624,16144,Leslie St at Overland Dr North Side,43.73,-79.3539,2,4
24626,16200,Eglinton Ave West at Chaplin Cres East Side,43.7028,-79.4168,2,4
24627,16201,Eglinton Ave West at Gilgorm Rd,43.7029,-79.4168,2,4
24628,16283,Carlaw Ave at Lake Shore Blvd East,43.6547,-79.3371,2,4
2465,2734,Islington Ave at Van Dusen Blvd,43.6416,-79.5222,2,4
2466,9359,McCowan Rd at McNicoll Ave,43.8178,-79.2718,2,4
24669,16385,Bloor St West at Brule Terrace,43.6477,-79.4898,2,4
2467,537,Bloor St West at Laurel Ave,43.6383,-79.5513,2,4
24670,16386,Bloor St West at Brule Terrace,43.6478,-79.4893,2,4
24675,16330,Eglinton Ave West at Blackthorn Ave West Side,43.6919,-79.4657,2,4
2468,9264,Steeles Ave West at Gihon Spring Dr,43.7594,-79.5969,2,4
24680,16377,Kennedy Rd at Ellesmere Rd North Side,43.7665,-79.2811,2,4
24688,16403,Marine Parade Dr at Silver Moon Dr,43.6247,-79.4776,2,4
2469,9039,Yonge St at Ranleigh Ave,43.728,-79.4031,2,4
24690,16406,Bloor St West at Royal York Rd,43.6475,-79.5112,2,4
24691,16407,Bloor St West at Prince Edward Dr,43.6488,-79.5053,2,4
24697,12338,College St at Augusta Ave,43.6575,-79.4031,2,4
24700,16394,Kennedy Station - Platform B,43.7319,-79.2628,2,4
24767,16432,Cherry St at Lake Shore Blvd East,43.6484,-79.3563,2,4
24768,16433,Cherry St at Lake Shore Blvd East South Side,43.6484,-79.3566,2,4
24769,16434,Cherry St at Commissioners St North Side,43.6452,-79.3539,2,4
24779,16460,Black Creek Dr at Eglinton Ave West,43.6886,-79.4831,2,4
24782,16482,Bloor St West at Acorn Ave,43.6405,-79.5415,2,4
24786,16486,Commissioners St at Bouchette St East Side,43.6508,-79.3395,2,4
24789,16463,Victoria Park Ave at Conroy Ave,43.7017,-79.293,2,4
24790,16487,Ossington Ave at Salvador Allende Ct,43.6723,-79.43,2,4
24794,16520,Queen St East at Wineva Ave East Side,43.671,-79.295,2,4
24795,16521,Pape Ave at Lipton Ave,43.6797,-79.3452,2,4
24798,16526,Lawrence Ave East at Elinor Ave,43.7439,-79.3009,2,4
24799,16527,Lawrence Ave East at Townley Ave,43.7425,-79.3076,2,4
24800,16528,Lawrence Ave East at Elinor Ave,43.7442,-79.3004,2,4
24817,16539,Eglinton Ave East at Sinnott Rd,43.7295,-79.2806,2,4
2483,6637,Parliament St at Gerrard St East,43.6617,-79.3668,2,4
24836,16555,The Queensway and Penhurst Ave,43.6267,-79.5007,2,4
24854,16578,Adelaide St West at Yonge St - King Station,43.6503,-79.3785,2,4
24857,16581,KEELESDALE STATION,43.6911,-79.4747,2,4
2488,5935,O'Connor Dr at St Clair Ave East,43.7056,-79.3128,2,4
24898,16626,Eglinton Ave East at Ionview Rd West Side,43.7314,-79.2717,2,4
24902,16630,Eglinton Ave West at Heddington Ave,43.7034,-79.414,2,4
2497,2061,Dufferin St at Hope St,43.6824,-79.4449,2,4
2498,7384,Van Horne Ave at Don Mills Rd East Side,43.7874,-79.3524,2,4
2500,1544,Sheppard Ave East at Willowdale Ave,43.7638,-79.4,2,4
25005,16636,Warden Station,43.7098,-79.28,2,4
25008,16640,Warden Station,43.7105,-79.2802,2,4
25010,16642,Warden Station,43.7109,-79.2804,2,4
25011,16643,Warden Station,43.7112,-79.2805,2,4
25016,9610,Bushby Dr at McCowan Rd East Side,43.7746,-79.2517,2,4
25019,15961,Eglinton Ave East at Pharmacy Ave,43.7255,-79.2978,2,4
2502,5977,Ossington Ave at Pendrith St,43.666,-79.4274,2,4
25020,16126,Eglinton Ave East at Eglinton Sq,43.7248,-79.3007,2,4
25021,16470,Dufferin St at Brandon Ave,43.6705,-79.44,2,4
25022,16638,Warden Station,43.7102,-79.2795,2,4
25024,16650,Opposite 272 Attwell Dr,43.6965,-79.5915,2,4
2505,589,Bloor St West at Resurrection Rd,43.6429,-79.5309,2,4
25052,16664,Wynford Dr at Eglinton Ave East Access Ramp,43.7253,-79.3262,2,4
25056,16668,Steeles Ave E at Fenton Rd West Side,43.8272,-79.2921,2,4
2506,2271,Eglinton Ave East at Lebovic Ave,43.7267,-79.2919,2,4
25063,12452,Finch Ave West at Albion Rd,43.7413,-79.5893,2,4
25066,16119,340 Chaplin Cres,43.7038,-79.4208,2,4
25067,16121,Eglinton Ave West at Harvie Ave,43.6941,-79.4572,2,4
25069,16196,Eglinton Ave West at Richardson Ave,43.6909,-79.4716,2,4
25073,16512,Finch Ave West and Islington Ave,43.746,-79.5689,2,4
25074,16513,Finch Ave West at York Gate Blvd,43.7568,-79.5212,2,4
25076,16516,Finch Ave West at Westmore Dr,43.7347,-79.6015,2,4
25077,16517,Finch Ave West at Jane St,43.7575,-79.5174,2,4
25078,16518,Finch Ave West at Islington Ave,43.7465,-79.5683,2,4
25079,16570,Finch Ave West at Signet Dr,43.7535,-79.5361,2,4
25080,16571,Finch Ave West at Arrow Rd,43.7532,-79.5356,2,4
25085,16682,O'Connor Dr at Curity Ave West Side,43.7076,-79.3113,2,4
2509,5780,Mortimer Ave at Glebemount Ave,43.6915,-79.3205,2,4
25097,16699,Finch Ave East at Finchdene Sq,43.8153,-79.2317,2,4
25101,9869,Ingram Dr at Kincort St,43.7008,-79.47,2,4
25124,16716,York St at Adelaide St West,43.6494,-79.3843,2,4
2513,8284,Steeles Ave West at Islington Ave East Side,43.7643,-79.5741,2,4
25148,16727,Sentinel Rd at Dovehouse Ave,43.7489,-79.4932,2,4
25149,16728,Sentinel Rd at Dovehouse Ave,43.7483,-79.4932,2,4
25150,16729,Sentinel Rd at Stilecroft Dr North,43.7502,-79.4941,2,4
25151,16730,Dufferin St and Millicent St,43.6654,-79.4376,2,4
25156,16732,Sheppard Ave W at Gorman Park Rd,43.7535,-79.4478,2,4
25162,16739,450 Evans Ave,43.6146,-79.532,2,4
2517,8491,Victoria Park Ave at Parma Crt South Side,43.7164,-79.2993,2,4
25179,16120,Black Creek Dr at Weston Rd,43.6835,-79.4805,2,4
2518,8780,Weston Rd at York Ave North Side,43.686,-79.4874,2,4
25185,16456,Islington Ave at Central Park Roadway,43.6485,-79.5252,2,4
25189,16480,The East Mall at Cantle Path,43.6442,-79.5589,2,4
2519,1388,Neilson Rd at Milner Ave,43.7959,-79.2169,2,4
25209,16757,Eglinton Ave West at Russell Rd,43.6811,-79.5334,2,4
2529,8292,Steeles Ave West at New Westminster Dr,43.7897,-79.4578,2,4
2533,4965,Danforth Rd at St Clair Ave East,43.717,-79.2599,2,4
2535,8954,3800 Yonge St,43.7391,-79.4059,2,4
2536,2578,Finch Ave West at Albion Rd,43.7409,-79.5891,2,4
2537,2501,Finch Ave East at Chartland Blvd South,43.8045,-79.2822,2,4
2540,3470,Davenport Rd at Osler St,43.6705,-79.46,2,4
2543,6115,St Clair Ave East at Linden Ave - Scarborough GO Station,43.718,-79.2556,2,4
2545,8036,Port Union Rd at Conference Blvd,43.7862,-79.1396,2,4
2549,11531,29 Valley Woods Rd,43.754,-79.3329,2,4
2554,518,Bloor St West at Green Lanes East Side,43.6442,-79.5252,2,4
2556,11332,4640 Finch Ave East,43.8065,-79.274,2,4
2563,4723,Wynford Dr at Sakura Way,43.7251,-79.334,2,4
2565,1510,Royal York Rd at Ashley Park Rd (North) North Side,43.6639,-79.5186,2,4
2568,823,College St at Crawford St,43.6552,-79.4189,2,4
2572,2527,Finch Ave East at Maxome Ave East Side,43.7833,-79.3988,2,4
2573,4967,Danforth Rd at Trudelle St,43.7395,-79.2454,2,4
2575,2552,Finch Ave East at Skymark Dr,43.7933,-79.3521,2,4
2577,10511,Kennedy Rd at Steeles Ave East,43.8235,-79.3068,2,4
2584,6890,The Queensway at Grand Ave,43.628,-79.4947,2,4
2585,4330,Kipling Ave at John Garland Blvd,43.7357,-79.5786,2,4
2587,8594,Warden Ave at Opposite Walkway to Seagrave Cres,43.8092,-79.3224,2,4
2590,6562,McNicoll Ave at Tiffield Rd East Side,43.8209,-79.2599,2,4
2594,1138,Greenwin Village Rd at Elise Ter (West),43.7918,-79.4421,2,4
2597,1561,St Clair Ave East at Gidley Rd,43.7194,-79.2477,2,4
2603,2548,Finch Ave East at Sandhurst Cir (West),43.8074,-79.2702,2,4
2605,13944,Opposite 125 The Queensway,43.631,-79.4819,2,4
2609,8479,Victoria Park Ave at McNicoll Ave,43.8042,-79.3366,2,4
2615,1107,Gerrard St East at Sackville St,43.6627,-79.3639,2,4
2619,7099,Scarlett Rd at Richview Rd North Side,43.6858,-79.5124,2,4
2621,1128,Gerrard St East at Woodbine Ave,43.6809,-79.3106,2,4
2622,1901,Dawes Rd at Secord Ave,43.6936,-79.2973,2,4
2626,3467,Davenport Rd at Laughton Ave,43.6704,-79.4557,2,4
2630,3164,Warden Ave at Cataraqui Cres,43.7025,-79.2772,2,4
2639,1299,McCowan Rd at Huntingwood Dr,43.7988,-79.2628,2,4
2641,2130,Dundas St East at Sherbourne St,43.6582,-79.3713,2,4
2642,6039,Scarborough Golf Club Rd at Densgrove Rd,43.7676,-79.2179,2,4
265,1871,Davisville Ave at Cleveland St,43.7021,-79.3781,2,4
2655,3474,Deauville Lane at Grenoble Dr South Side,43.7161,-79.3302,2,4
2660,2642,Finch Ave West at Weston Rd East Side,43.752,-79.5417,2,4
2661,1518,Royal York Rd at Strath Humber Crt,43.6612,-79.5174,2,4
2667,9832,Steeles Ave East at Hillcroft Dr,43.83,-79.2802,2,4
2668,488,Bloor St West at Acorn Ave,43.6402,-79.5419,2,4
2671,7395,Van Horne Ave at Victoria Park Ave,43.7891,-79.3301,2,4
2674,11550,257 Finchdene Sq,43.8211,-79.2349,2,4
2676,1109,Gerrard St East at Sumach St,43.6631,-79.3616,2,4
2679,5305,Lawrence Ave East at Pharmacy Ave,43.743,-79.3049,2,4
2686,555,Bloor St West at South Kingsway,43.648,-79.486,2,4
2688,2104,Dufferin St at Billy Bishop Way North Side,43.7303,-79.4583,2,4
2702,1930,Don Mills Rd at Farmcote Rd North Side,43.7481,-79.3462,2,4
2704,2131,Dundas St East at Sherbourne St,43.6584,-79.3709,2,4
2708,7240,Sheppard Ave East at Scunthorpe Rd,43.7931,-79.2419,2,4
2715,8965,Yonge St at Castlefield Ave,43.7117,-79.3993,2,4
2717,8496,Victoria Park Ave at Ruscica Dr,43.7348,-79.3069,2,4
2725,5057,Eastdale Ave at Secord Ave,43.6934,-79.3002,2,4
2726,8247,Steeles Ave East at Willowdale Ave,43.7994,-79.4143,2,4
2733,3858,Opposite 4355-4363 Jane St,43.7639,-79.5194,2,4
2734,4731,Wynford Dr at Wynford Heights Cres South Side,43.7262,-79.3275,2,4
2736,8763,Weston Rd at Rogers Rd,43.6813,-79.4763,2,4
2737,759,Carlton St at Sherbourne St,43.6633,-79.3729,2,4
274,1950,Don Mills Rd at Leith Hill Rd,43.7773,-79.3482,2,4
2742,5393,Lawrence Ave West at Pimlico Rd West Side,43.7076,-79.4827,2,4
2743,1392,Neilson Rd at Oakmeadow Blvd (North),43.7912,-79.2137,2,4
2747,5042,East Ave at Tudor Glen Cres,43.79,-79.1356,2,4
2749,2122,Dundas St East at Ontario St,43.6588,-79.3687,2,4
2750,13312,Scarlett Rd at Eileen Ave,43.6679,-79.5002,2,4
2753,2455,Evans Ave at Treeview Dr,43.6134,-79.5365,2,4
2756,6000,Pharmacy Ave at Eglinton Ave East,43.726,-79.2977,2,4
2766,2502,Finch Ave East at Cherokee Blvd,43.7935,-79.3372,2,4
2769,4391,Kipling Ave at Wingrove Hill,43.6543,-79.5406,2,4
2775,8275,Steeles Ave West at Gerry Fitzgerald Dr,43.786,-79.4749,2,4
2780,3021,Pine St at Lawrence Ave West,43.7014,-79.5079,2,4
2784,7185,Sheppard Ave East at Greenbriar Rd,43.7686,-79.3802,2,4
2792,11250,Finch Ave West at Walkway to Farr Ave,43.7437,-79.5795,2,4
2795,1669,Yonge St at Chaplin Cres,43.6984,-79.3968,2,4
2805,2267,Eglinton Ave East at Don Valley Pkwy West Side,43.7227,-79.3319,2,4
2809,5417,Lawrence Ave West at Westona St West Side,43.6973,-79.5279,2,4
2811,7863,Humber College Blvd at John Garland Blvd,43.7335,-79.5938,2,4
2819,5922,O'Connor Dr at Binswood Ave West Side,43.6986,-79.3257,2,4
2827,3866,Jane St at Beverly Hills Dr,43.7192,-79.5083,2,4
2836,4365,Kipling Ave at Rathburn Rd,43.6599,-79.5434,2,4
2841,8026,Parkwoods Village Dr at Combermere Dr North Side,43.7584,-79.3195,2,4
2847,13436,Underhill Dr at Roanoke Rd North Side,43.7422,-79.3252,2,4
2851,12034,McNicoll Ave at Kennedy Rd,43.8123,-79.3017,2,4
2854,13454,Sheppard Ave East at Buchan Crt,43.7724,-79.3588,2,4
2863,1738,Bingham Ave at Kingston Rd,43.6808,-79.2852,2,4
2864,6417,Henrietta St at Castleton Ave,43.6703,-79.4862,2,4
2867,5957,Ossington Ave at College St,43.6545,-79.4228,2,4
2878,817,College St at Borden St,43.6571,-79.405,2,4
2881,4362,Kipling Ave at The Queensway South Side,43.6205,-79.5267,2,4
2882,9657,Graydon Hall Dr at Graydon Hall Pl,43.7649,-79.3441,2,4
2884,6954,Rockcliffe Blvd at Alliance Ave,43.677,-79.4895,2,4
2886,4111,Kennedy Rd at Cardwell Ave,43.7856,-79.2892,2,4
2888,2262,Eglinton Ave East at Don Mills Rd,43.7202,-79.3393,2,4
2897,9043,Yonge St at Shaftesbury Ave North Side - Summerhill Station,43.6824,-79.3917,2,4
2898,6267,Brown's Line at Coules Crt (North) North Side,43.6088,-79.5481,2,4
2917,5928,O'Connor Dr at Glebemount Ave East Side,43.699,-79.3232,2,4
2919,5134,Kipling Ave at Wingrove Hill South Side,43.654,-79.5408,2,4
292,9991,Dufferin St at Springhurst Ave,43.6348,-79.4256,2,4
2925,3160,Warden Ave at Firvalley Crt,43.7037,-79.2777,2,4
2932,5255,Lawrence Ave East at Crockford Blvd,43.7459,-79.2915,2,4
2933,1854,Danforth Rd at Marsh Rd,43.7118,-79.2629,2,4
2938,11529,Opposite 29 Valley Woods Rd,43.7538,-79.3332,2,4
2941,7475,279 Yorkland Blvd (North),43.7734,-79.3345,2,4
2942,6653,Parliament St at Winchester St,43.6658,-79.3685,2,4
2945,1892,Dawes Rd at Ferris Rd South Side,43.7059,-79.2957,2,4
2947,121,Bathurst St at Dewbourne Ave,43.6991,-79.4249,2,4
2952,5958,Ossington Ave at Davenport Rd South Side,43.6743,-79.4309,2,4
2953,2183,Dundas St West at Rusholme Rd,43.6496,-79.4265,2,4
2956,899,Danforth Ave at Linnsmore Cres,43.6821,-79.3297,2,4
2958,1150,Howard Park Ave at Indian Rd,43.6506,-79.4551,2,4
2959,6534,Gunns Loop at St Clair Ave West,43.6719,-79.4716,2,4
2960,7005,Royal York Rd at Lawrence Ave West,43.696,-79.5325,2,4
2964,3760,Islington Ave at Aylesbury Rd,43.6663,-79.5327,2,4
297,9943,Dundas St West at Jane St West Side,43.6658,-79.4921,2,4
2971,10859,Signal Hill Ave at Steinway Blvd North Side,43.7509,-79.624,2,4
2976,1110,Gerrard St East at Sumach St,43.6633,-79.3613,2,4
298,4455,Dundas St West at Runnymede Rd West Side,43.6656,-79.4829,2,4
2980,2520,Finch Ave East at Linus Rd East Side,43.7919,-79.3577,2,4
2981,5204,Opposite 104 Lansdowne Ave,43.644,-79.4379,2,4
2986,2171,Dundas St West at Lansdowne Ave,43.6502,-79.4395,2,4
2987,10534,Warden Ave at Bamburgh Cir (North),43.8161,-79.3244,2,4
3003,8474,Victoria Park Ave at Janet Blvd,43.7408,-79.3092,2,4
3008,7247,Sheppard Ave East at Shaughnessy Blvd,43.7739,-79.3531,2,4
3011,9722,Dundas St West at Highway 427,43.6288,-79.5552,2,4
3013,8388,Underhill Dr at Shawfield Cres (South),43.7502,-79.3262,2,4
3019,7915,Laurentide Dr at Silverdale Cres,43.7553,-79.3403,2,4
3021,4288,Kipling Ave at Bethridge Rd,43.7093,-79.5657,2,4
3032,505,Bloor St West at Dufferin St,43.6598,-79.4355,2,4
3034,5926,O'Connor Dr at Dohme Ave,43.7107,-79.309,2,4
3036,2866,Martin Grove Rd at Sedgeley Dr,43.6793,-79.5652,2,4
3040,4959,Danforth Rd at Neston Ave West Side,43.7332,-79.2489,2,4
3041,8301,Steeles Ave West at Rossdean Dr,43.7713,-79.5409,2,4
3050,179,Bathurst St at Neptune Dr,43.7316,-79.4327,2,4
3054,5263,Lawrence Ave East at Ellington Dr,43.7463,-79.2907,2,4
3056,8460,Victoria Park Ave at Finch Ave East,43.7929,-79.3311,2,4
3062,4287,Kipling Ave at Bethridge Rd,43.709,-79.5652,2,4
3063,2232,Eglinton Ave East at Lebovic Ave,43.7271,-79.2913,2,4
3065,9038,Yonge St at Ranleigh Ave,43.7278,-79.4028,2,4
3066,2631,Finch Ave West at Silverstone Dr,43.7362,-79.5947,2,4
3069,834,College St at Havelock St,43.653,-79.4293,2,4
3072,4371,Kipling Ave at Rexdale Blvd,43.7119,-79.5669,2,4
3076,10516,Ellesmere Rd at Morrish Rd,43.79,-79.1736,2,4
3087,10518,Ellesmere Rd at Zaph Ave,43.7916,-79.1667,2,4
3088,6489,Lawson Rd at Highway 2A Overpass,43.7825,-79.1665,2,4
3092,2117,Dundas St East at Church St,43.6566,-79.377,2,4
3093,7207,Sheppard Ave East at Markham Rd,43.794,-79.2385,2,4
3095,4326,Kipling Ave at Horner Ave,43.607,-79.5205,2,4
3097,8957,Yonge St at Balmoral Ave,43.686,-79.3933,2,4
3099,195,Bathurst St at Roselawn Ave,43.7051,-79.4262,2,4
3103,11848,Humberwood Blvd at Pinecone Dr,43.7291,-79.6201,2,4
3109,8557,Warden Ave at Eglinton Ave East,43.7275,-79.2874,2,4
3110,7060,Runnymede Rd at Glenwood Ave North Side,43.6571,-79.4787,2,4
3114,8927,Woodbine Ave at O'Connor Dr South Side,43.6994,-79.3189,2,4
3117,1512,Royal York Rd at Dundas St West South Side,43.6574,-79.516,2,4
3125,9060,Yonge St at Mcglashan Rd,43.7418,-79.4061,2,4
3126,2363,Eglinton Ave West at Islington Ave,43.68,-79.5388,2,4
3127,2553,Opposite 3501 Finch Ave East - St Aidan,43.7982,-79.3098,2,4
3130,7728,Elmhurst Dr at Harefield Dr,43.7279,-79.5695,2,4
3131,5978,Ossington Ave at Queen St West North Side,43.6448,-79.419,2,4
3134,4082,Kennedy Rd at Finch Ave East,43.8014,-79.297,2,4
3154,6215,Albion Rd at Arcot Blvd North Side,43.727,-79.5521,2,4
3155,8431,Victoria Park Ave at Arncliffe Cres North Side,43.7321,-79.3055,2,4
3158,8273,Steeles Ave West at Walkway to Friuli Crt,43.7652,-79.572,2,4
3161,6386,Flemington Rd at Replin Rd,43.7195,-79.4428,2,4
3165,3221,Yonge St at Dundas St East - Dundas Station,43.6562,-79.3808,2,4
3167,7916,Laurentide Dr at Tetbury Cres,43.7532,-79.339,2,4
3175,3486,Dundas St West at Annette St,43.6645,-79.4591,2,4
3178,2638,Finch Ave West at Topcliff Ave,43.7588,-79.5097,2,4
3179,2609,Finch Ave West at Jayzel Dr,43.7505,-79.5494,2,4
3184,2118,Dundas St East at Jarvis St,43.6569,-79.3747,2,4
3189,8277,Steeles Ave West at Gaudaur Rd,43.7676,-79.5603,2,4
3190,9397,Evans Ave at Garroch Pl,43.6197,-79.5066,2,4
3191,5004,Dixon Rd at St Phillips Rd,43.7,-79.534,2,4
3194,5385,Lawrence Ave West at Ledbury St,43.7207,-79.4226,2,4
3195,92,Bathurst St at Barton Ave,43.668,-79.4122,2,4
3196,6817,Queen St East at Silver Birch Ave,43.6733,-79.285,2,4
3201,9399,Evans Ave at Islington Ave,43.6186,-79.5111,2,4
3207,1965,Don Mills Rd at Premier Davis Blvd - Seneca Polytechnic,43.7965,-79.3554,2,4
3213,9225,Sentinel Rd at Grandravine Dr,43.7516,-79.4953,2,4
3217,8298,Steeles Ave West at Pine Valley Dr,43.7667,-79.5647,2,4
3219,7670,Dundas St West at West Mall Cres East Side,43.6274,-79.5609,2,4
3222,2523,Finch Ave East at Longmore St,43.7823,-79.4044,2,4
3223,1136,Greenwin Village Rd at Bathurst St,43.7909,-79.4446,2,4
3231,11558,Kennedy Rd at McNicoll Ave,43.813,-79.3024,2,4
3233,8736,Weston Rd at Starview Lane,43.7266,-79.5357,2,4
3235,11530,Valley Woods Rd at Brookbanks Dr,43.7524,-79.3319,2,4
