stop_id,stop_code,stop_name,stop_lat,stop_lon,total_trip_events,num_unique_routes,service_id
1040,298,2395 Bayview Ave - Bob Rumball Centre For The Deaf,43.7339,-79.3813,88,2,1
10401,860,Cosburn Ave at Logan Ave,43.6887,-79.353,130,2,1
10402,4329,Kipling Ave at John Garland Blvd North Side,43.7358,-79.5782,144,2,1
10404,13922,791 Islington Ave,43.6168,-79.5103,141,2,1
10406,11532,Opposite 44 Valley Woods Rd,43.7552,-79.3333,74,2,1
10409,11393,Eglinton Ave West at Commerce Blvd East Side,43.6628,-79.5906,94,1,1
1041,11573,Thistle Down Blvd at Bentwick Cres (East),43.7378,-79.5567,48,1,1
10410,6224,Albion Rd at Golfdown Dr East Side,43.7235,-79.5488,240,4,1
10412,6235,Ameer Ave at Baycrest Ave,43.7279,-79.4407,54,1,1
10413,3511,Dundas St West at Nottingham Dr,43.6556,-79.5227,51,1,1
10414,917,Danforth Ave at Woodmount Ave,43.6852,-79.3151,38,1,1
10415,14363,Princes' Gates Loop at Canada Blvd - CNE East Entrance,43.6356,-79.4099,166,2,1
10416,14430,Warden Ave at Clegg Rd,43.8537,-79.3336,37,1,1
10417,14357,70 Island Rd,43.7975,-79.1411,81,2,1
10419,14423,Staines Rd at Palk Lane North Side,43.8401,-79.232,79,3,1
1042,877,Danforth Ave at Carlaw Ave,43.6786,-79.3472,38,1,1
10424,14355,St Clair Ave West at Spadina Rd West Side,43.6845,-79.4117,193,2,1
10425,14416,Avenue Rd at Old Orchard Grove,43.7315,-79.4192,64,1,1
10426,14421,3223 Kennedy Rd,43.815,-79.303,131,2,1
10428,14441,Kingston Rd at Choiceland Blvd,43.7869,-79.1649,138,2,1
1043,410,Birchmount Rd at Ferguson Gate,43.8299,-79.3179,19,1,1
10430,14434,Weston Rd at Birdstone Cres (North),43.6743,-79.4696,251,3,1
10432,14364,Spadina Rd at St Clair Ave West North Side,43.6851,-79.4113,47,1,1
10435,14429,Warden Ave at Clegg Rd,43.8533,-79.3331,39,1,1
10437,14389,Finch Ave West at Beecroft Rd,43.7789,-79.4186,197,2,1
10438,14400,King St West at Joe Shuster Way,43.6398,-79.4234,441,4,1
10439,14398,3750 Midland Ave,43.8162,-79.2931,96,1,1
1044,10624,North Queen St at Index Rd,43.6193,-79.5543,62,1,1
10441,14395,The Queensway at Windermere Ave West Side,43.6371,-79.4706,161,3,1
10442,14397,3750 Midland Ave,43.816,-79.2927,96,1,1
10444,14394,The Queensway at Ellis Ave West Side,43.6377,-79.4672,161,3,1
10448,14422,The Pond Rd at Arboretum Lane - Sobeys Stadium,43.7722,-79.5112,102,4,1
10449,14439,North York General Hospital - Main Entrance,43.7696,-79.3637,44,1,1
1045,4546,Progress Ave at Cosentino Dr,43.7734,-79.2703,53,1,1
10450,14351,St Clair Ave West at Dunvegan Rd,43.6859,-79.4048,193,2,1
10453,14356,St Clair Ave West at Vaughan Rd West Side,43.6828,-79.4207,48,1,1
10454,14376,Steeles Ave East at Marydale Ave,43.8357,-79.2546,218,3,1
10455,14379,Steeles Ave East at Eastvale Rd,43.8382,-79.245,369,4,1
10456,14380,Steeles Ave East at Staines Rd,43.8407,-79.2328,77,3,1
10458,14382,Staines Rd at Quietbrook Cres (North),43.8387,-79.2323,77,3,1
1046,2969,Morningside Ave at Tefft Rd,43.7728,-79.1879,199,3,1
10464,14374,5671 Steeles Ave East,43.8332,-79.2653,218,3,1
10465,14375,Steeles Ave East at Opposite Walkway to Irenemount Cres,43.8349,-79.2579,218,3,1
10468,14425,Coxwell Ave at Casci Ave,43.6774,-79.3212,130,2,1
10469,14440,Brimley Rd at Opposite Brimley Woods Park,43.8089,-79.2789,67,1,1
1047,7390,Van Horne Ave at Houston Cres (West),43.7876,-79.3476,41,2,1
10473,14393,The Queensway at Colborne Lodge Dr West Side,43.6394,-79.4603,161,3,1
10476,14377,Steeles Ave East at Markham Rd,43.8364,-79.2516,218,3,1
1048,3827,Islington Ave at Princess Margaret Blvd South Side,43.6754,-79.5371,131,2,1
10483,14442,Finch Ave East at Blackbird Gate,43.8168,-79.2244,221,4,1
10484,14443,5910 Finch Ave East,43.8171,-79.2241,211,4,1
10485,4939,Danforth Rd at Brimley Rd,43.7347,-79.2476,112,1,1
1049,1936,Don Mills Rd at Gateway Blvd (South) North Side,43.711,-79.3347,246,3,1
1050,6378,Grantbrook St at Finch Ave West North Side,43.7767,-79.4318,52,1,1
1052,1158,Hullmar Dr at Peter Kaiser Gate,43.7733,-79.5259,86,1,1
1053,10130,Park Lawn Rd at Lake Shore Blvd West,43.623,-79.4817,85,2,1
1054,5210,Lansdowne Ave at Bloor St West,43.6582,-79.4426,176,1,1
1055,9776,Duncan Mill Rd at Don Mills Rd West Side,43.7618,-79.3478,80,1,1
1056,5014,Dundas St West at East Mall Cres West Side,43.6302,-79.5514,113,2,1
1057,6752,Pharmacy Ave at Stamford Sq,43.712,-79.292,92,1,1
1058,4883,Church St at Rosemount Ave,43.705,-79.5212,30,1,1
1059,9449,Donlands Ave at Elmsdale Rd,43.6958,-79.3447,64,1,1
1060,12122,Kipling Ave at Lake Shore Blvd West,43.5981,-79.5168,255,2,1
1061,2127,Dundas St East at River St,43.6613,-79.358,288,4,1
1062,5709,Midland Ave at Huntingwood Dr,43.7972,-79.2837,96,1,1
1063,2160,Dundas St West at Dufferin St,43.6496,-79.4316,133,2,1
1064,2689,Guildwood Pkwy at Scarcliff Gardens,43.7511,-79.1831,154,1,1
1065,8533,Warden Ave at Bamburgh Cir (South),43.8115,-79.3232,117,2,1
1067,7805,Harbord St at Brunswick Ave,43.6623,-79.4059,118,1,1
1068,187,Bathurst St at Queen St West,43.6474,-79.4041,138,2,1
1070,3039,Queen St East at Carroll St,43.6584,-79.3521,315,3,1
1072,458,Birchmount Rd at Walkway to River Grove Dr,43.8185,-79.3157,86,1,1
1073,5164,Lake Shore Blvd West at Thirty Seventh St,43.5933,-79.5383,177,5,1
1074,11541,John Garland Blvd at Jamestown Cres (East),43.7342,-79.5824,64,1,1
1076,2963,Morningside Ave at Morningside Park,43.7805,-79.1914,199,3,1
1077,1399,Neilson Rd at Sewells Rd,43.8064,-79.2183,104,2,1
1078,11518,Royalcrest Rd at Martin Grove Rd West Side,43.7522,-79.6,23,1,1
1079,7013,Royal York Rd at Mimico Ave,43.6124,-79.4969,129,1,1
1080,2914,Midland Ave at Park St,43.7121,-79.2487,59,1,1
1082,1318,McCowan Rd at Sheppard Ave East,43.7898,-79.2591,422,6,1
1083,7974,Military Trail at Lash Crt,43.7835,-79.1818,82,1,1
1084,8066,Renforth Dr at Convair Dr,43.6721,-79.5931,67,2,1
1085,8563,Warden Ave at Fairfax Cres,43.7161,-79.2825,140,2,1
1086,6214,Wineva Ave at Williamson Rd South Side,43.6737,-79.2969,102,1,1
1087,12022,McNicoll Ave at Hutchcroft Ave East Side,43.8168,-79.2765,94,1,1
1089,421,1360 Birchmount Rd,43.7497,-79.2859,86,1,1
1090,5301,Lawrence Ave East at Overture Rd West Side,43.7655,-79.1999,196,2,1
1091,8083,Sentinel Rd at Fountainhead Rd,43.7626,-79.5007,74,1,1
1092,10603,Finch Ave East at Walkway to Chester Le Blvd,43.794,-79.328,148,2,1
1094,7265,Sheppard Ave West at Bathurst St,43.7556,-79.438,175,2,1
1096,3262,York Mills Rd at Highland Cres,43.7454,-79.3965,274,4,1
1097,9649,170 Nugget Ave,43.795,-79.2534,77,1,1
1098,208,Bathurst St at Steeles Ave West,43.7927,-79.446,44,1,1
1099,6084,Sheppard Ave West at Oakdale Rd,43.7367,-79.524,160,2,1
1100,8975,Yonge St at Cummer Ave,43.7869,-79.4171,407,4,1
1101,5651,Martin Grove Rd at Vulcan St South Side,43.7046,-79.577,69,1,1
1102,10558,Warden Ave at Enterprise Blvd,43.8487,-79.3322,37,1,1
1103,9894,Mountcastle Gate at Steeles Ave East,43.8203,-79.3202,34,1,1
1104,1049,Ellesmere Rd at Markham Rd,43.7767,-79.2313,449,6,1
1105,7215,Sheppard Ave East at Maris Shepway,43.7721,-79.3615,64,2,1
1107,8579,Warden Ave at Kingston Rd North Side,43.6882,-79.271,64,1,1
1108,5217,Lansdowne Ave at Paton Rd,43.6608,-79.4438,177,1,1
1109,4793,Avenue Rd at Roselawn Ave South Side,43.7084,-79.4105,64,1,1
1111,6845,Queen St West at O'Hara Ave,43.6412,-79.4341,155,2,1
1112,7075,Scarlett Rd at Alma Dr,43.6927,-79.5178,104,1,1
1113,6010,Rathburn Rd at Kipling Ave West Side,43.6598,-79.5437,119,2,1
1115,4569,Roncesvalles Ave at Boustead Ave South Side,43.6531,-79.4517,158,2,1
1116,3920,Jane St at Sheppard Ave West,43.7392,-79.5129,309,4,1
1118,9132,Finch Ave West at Yonge St - Finch Station,43.7794,-79.4166,197,2,1
1119,5402,Lawrence Ave West at Royal York Rd East Side,43.6962,-79.5322,114,2,1
1120,5853,151 Norfinch Dr,43.7648,-79.5299,18,1,1
1121,361,Bellamy Rd North at Lawrence Ave East,43.7576,-79.2351,55,1,1
1122,3950,Judson St at Magnificent Rd,43.6128,-79.5123,67,1,1
1123,1103,Gerrard St East at Prust Ave,43.6705,-79.3303,145,2,1
1124,1404,Neilson Rd at Tapscott Rd,43.8067,-79.219,106,2,1
1125,5389,Lawrence Ave West at Marlee Ave,43.7154,-79.4468,299,3,1
1126,3889,Jane St at Falstaff Ave,43.7151,-79.5069,268,3,1
1129,1787,Coxwell Ave at Dundas St East,43.6685,-79.3174,130,2,1
1130,6556,Marlee Ave at Wenderly Dr South Side,43.7131,-79.4456,55,1,1
1131,13655,9350 Markham Rd,43.894,-79.2647,37,1,1
1132,6063,Sheppard Ave West at Buckland Rd,43.7412,-79.5032,175,2,1
1133,9215,Arleta Ave at Grandravine Dr,43.748,-79.5078,107,1,1
1134,5142,Laird Dr at Kenrae Rd,43.7046,-79.3613,64,1,1
1135,4667,98 Toryork Dr,43.7558,-79.5493,22,1,1
1136,3911,Jane St at Milo Park Gate,43.766,-79.5198,99,2,1
1138,7349,Spadina Ave at Dundas St West North Side,43.6534,-79.3982,377,4,1
1139,8727,Weston Rd at Gaydon Ave,43.7203,-79.5373,151,1,1
1140,529,Bloor St West at Jane St,43.6494,-79.4843,75,2,1
1141,475,Bloor St West at Runnymede Rd,43.6512,-79.4761,75,2,1
1142,5260,Lawrence Ave East at The Donway East,43.7378,-79.3408,254,3,1
1143,81,Bathurst St at Allingham Gardens South Side,43.7399,-79.4348,176,3,1
1144,514,Bloor St West at Clendenan Ave,43.6526,-79.4699,75,2,1
1145,1898,Dawes Rd at Park Vista,43.6979,-79.2969,130,2,1
1146,13325,Morningview Trail at Old Finch Ave South Side,43.8217,-79.2018,116,2,1
1149,1882,Davisville Ave at Yonge St East Side,43.6983,-79.3962,153,2,1
1150,10304,Dovercourt Rd at Hallam St,43.6671,-79.4316,69,1,1
1151,6776,Prince Edward Dr South at Glenaden Ave East,43.6428,-79.5029,128,1,1
1153,8327,Sutherland Dr at Bessborough Dr,43.6992,-79.3702,80,1,1
1154,8719,Weston Rd at Eglinton Ave West,43.6872,-79.4901,162,2,1
1155,9827,Pharmacy Ave at Ellesmere Rd South Side,43.7586,-79.3102,78,1,1
1156,6656,Peckham Ave at Pleasant Ave South Side,43.7887,-79.4359,52,1,1
1157,16,Anglesey Blvd at Royal York Rd West Side,43.6659,-79.5202,45,1,1
1158,3641,Glencairn Ave at Bathurst St,43.7122,-79.4284,45,1,1
1159,4142,King St East at River St,43.6571,-79.356,173,1,1
1160,9880,Keele St at Victory Dr,43.7287,-79.4826,186,4,1
1161,11304,Sewells Rd at Empringham Dr,43.8123,-79.214,50,1,1
1163,1938,Don Mills Rd at Godstone Rd,43.7827,-79.3489,283,5,1
1164,220,Bathurst St at Southbourne Ave,43.7384,-79.4341,180,3,1
1165,5436,Leslie St at Denlow Blvd,43.7461,-79.3587,44,1,1
1166,9355,Steeles Ave East at Birchmount Rd,43.8216,-79.3167,227,3,1
1167,8890,Wilson Ave at Yonge Blvd,43.7414,-79.4152,285,3,1
1168,8577,Warden Ave at Ionson Blvd,43.6907,-79.272,64,1,1
1169,3789,Islington Ave at Fairway Rd,43.655,-79.528,131,2,1
1170,6059,Sheppard Ave West at Arrow Rd West Side,43.7357,-79.5298,139,2,1
1171,1659,Wilson Ave at Faywood Blvd,43.7349,-79.4463,329,4,1
1172,5974,Ossington Ave at Hepbourne St,43.6598,-79.4249,293,3,1
1173,10845,Ironside Cres at McNicoll Ave North Side,43.8247,-79.2461,42,1,1
1174,8499,Victoria Park Ave at Sloane Ave,43.7385,-79.3082,171,2,1
1175,2897,McNicoll Ave at Myers Lane,43.8029,-79.3682,88,1,1
1176,7246,Sheppard Ave East at Shaughnessy Blvd,43.7735,-79.3535,64,2,1
1177,3835,Islington Ave at Rowntree Mill Rd South Side,43.7544,-79.5689,97,2,1
1178,4881,Church St at Pine St,43.7079,-79.5111,30,1,1
1179,4064,1420 Kennedy Rd,43.7636,-79.2806,207,2,1
1180,6552,Marlee Ave at Stayner Ave,43.705,-79.4421,55,1,1
1181,7883,Keele St at Annette St,43.6639,-79.464,298,4,1
1182,6679,3200 Pharmacy Ave,43.7999,-79.3289,40,1,1
1183,10150,Brimley Rd at Progress Ave,43.7755,-79.2634,67,1,1
1185,6723,Pharmacy Ave at Lawrence Ave East,43.7434,-79.3049,78,1,1
1186,8882,Wilson Ave at Ridley Blvd,43.7393,-79.4238,288,3,1
1187,2753,Kennedy Rd at Eglinton Ave South Side,43.7318,-79.268,61,1,1
1188,8525,Walsh Ave at Weston Rd East Side,43.7167,-79.5368,407,5,1
1189,3049,Queen St East at Greenwood Ave,43.6645,-79.3252,291,3,1
1190,4205,Kingston Rd at Birchcliff Ave,43.6913,-79.2648,226,4,1
1191,9184,Norfinch Dr at Steeles Ave West South Side,43.7728,-79.5317,19,1,1
1192,9283,Opposite 100 Antibes Dr,43.7796,-79.447,95,1,1
1194,8468,Victoria Park Ave at Hare Gate,43.7961,-79.3329,153,2,1
1195,988,Dundas St West at Sorauren Ave,43.6512,-79.445,278,4,1
1196,6021,Rogers Rd at Dufferin St,43.6856,-79.446,71,1,1
1198,6634,Parliament St at Carlton St,43.6644,-79.3681,122,2,1
1199,5352,Lawrence Ave West at Chatsworth Dr,43.7231,-79.4114,179,2,1
1200,8722,Weston Rd at Finch Ave West South Side,43.7516,-79.5424,182,2,1
1201,1118,Gerrard St East at Glenmount Park Rd,43.6825,-79.3062,146,2,1
1204,8583,Warden Ave at Lowcrest Blvd,43.7755,-79.3065,111,1,1
1205,8845,Wilson Ave at Clayson Rd,43.7175,-79.5235,407,5,1
1207,13704,Lawrence Ave East at Fern Meadow Rd,43.7718,-79.1716,139,3,1
1209,1819,Cummer Ave at Silverview Dr,43.7879,-79.4134,93,1,1
1211,5855,250 Norfinch Dr,43.7683,-79.5315,19,1,1
1212,2190,Dundas St West at Spadina Ave,43.6531,-79.3977,278,4,1
1214,5697,Midland Ave at Eglinton Ave East,43.7347,-79.2584,96,1,1
1215,3504,Dundas St West at Islington Ave,43.6519,-79.5261,51,1,1
1217,4853,Carlaw Ave at Commissioners St North Side,43.6529,-79.3356,152,2,1
1218,316,Bayview Ave at Ruth Ave,43.7942,-79.3941,55,1,1
1219,10138,Steeles Ave East at Ferrier St,43.8186,-79.3295,194,2,1
1220,10797,Yonge St at Merton St North Side,43.6965,-79.3961,121,2,1
1221,6639,Parliament St at King St East,43.6527,-79.3631,121,2,1
1222,4568,Roncesvalles Ave at Boustead Ave North Side,43.6532,-79.4515,158,2,1
1223,7814,Harbord St at Ossington Ave,43.6587,-79.424,118,1,1
1224,7350,Spadina Rd at Dupont St - Dupont Station,43.6747,-79.4069,50,1,1
1226,5869,166 Norfinch Dr,43.7664,-79.5306,19,1,1
1227,5200,Opposite 2111 Lake Shore Blvd West,43.6289,-79.4784,159,4,1
1229,3684,Greenwood Ave at Queen St East North Side,43.6647,-79.3253,86,1,1
1231,2603,1150 Finch Ave West,43.7653,-79.4836,195,2,1
1232,3273,Albion Rd at Humberline Dr East Side,43.7467,-79.6215,54,1,1
1233,5160,Lake Shore Blvd West at Twenty Eighth St,43.5957,-79.5277,159,4,1
1234,4936,1290 Danforth Rd,43.7407,-79.2456,117,2,1
1235,5850,100 Norfinch Dr,43.7595,-79.529,19,1,1
1238,1307,McCowan Rd at Middlefield Rd,43.7985,-79.2623,182,3,1
1239,170,Bathurst St at Lyonsgate Dr,43.7429,-79.4355,176,3,1
1240,8657,Westhumber Blvd at Martin Grove Rd East Side,43.7261,-79.5862,156,3,1
1241,7149,Sheppard Ave East at Bay Mills Blvd,43.7797,-79.3043,156,2,1
1242,2390,Eglinton Ave West at Old Forest Hill Rd East Side,43.7015,-79.4226,225,2,1
1244,9572,McLevin Ave at Greenspire Rd,43.8029,-79.2326,75,1,1
1245,352,Bellamy Rd North at Eglinton Ave East North Side - Eglinton GO Station,43.7407,-79.2321,55,1,1
1247,8411,Vaughan Rd at Humewood Dr,43.6889,-79.4281,103,1,1
1248,8302,Steeles Ave West at Rossdean Dr,43.7717,-79.5405,141,2,1
1249,779,Christie St at Yarmouth Rd South Side,43.6698,-79.4209,48,1,1
1250,3809,Islington Ave at The Kingsway,43.6685,-79.534,131,2,1
1251,13656,Markham Rd at 16Th Ave,43.8922,-79.2643,37,1,1
1252,5592,1051 Martin Grove Rd @ Highway 409,43.7004,-79.5748,74,1,1
1253,8397,Upper Canada Dr at Normandale Cres (West),43.7566,-79.4013,49,1,1
1254,9501,Morningside Ave at Halfway Ave,43.8179,-79.214,149,1,1
1255,6082,Sheppard Ave West at Min Ave,43.7402,-79.507,220,3,1
1257,9166,Leslie St at Sheppard Ave East,43.772,-79.3643,44,1,1
1258,5151,Lake Shore Blvd West at Tenth St,43.6002,-79.5085,225,5,1
1259,11071,McNicoll Ave at Morbank Dr,43.8091,-79.309,88,1,1
1260,6810,Queen St East at Sarah Ashbridge Ave,43.6679,-79.3093,155,2,1
1262,133,Bathurst St at Ellerslie Ave North Side,43.7659,-79.4408,180,3,1
1263,6632,Parliament St at Adelaide St East,43.6536,-79.3637,264,4,1
1265,1018,1245 Dupont St,43.6682,-79.4412,46,1,1
1266,11494,Yonge St at Elmwood Ave,43.7665,-79.412,73,2,1
1267,6134,St Clair Ave East at Maybourne Ave,43.7093,-79.2938,54,1,1
1268,1123,Gerrard St East at Kingsmount Park Rd,43.6799,-79.3127,146,2,1
1269,2615,Finch Ave West at Kiskadee Dr,43.7352,-79.5982,305,2,1
1270,174,Bathurst St at Mcallister Rd North Side,43.7535,-79.4378,180,3,1
1271,12926,700 Arrow Rd,43.7457,-79.5296,19,1,1
1272,7326,Sherbourne St at Maple Ave,43.6748,-79.3776,123,1,1
1273,2542,636 Finch Ave East (Plaza),43.7876,-79.3808,173,2,1
1274,7632,Curity Ave at Cranfield Rd,43.7092,-79.314,57,1,1
1275,7987,Moore Ave at Lumley Ave,43.6957,-79.3765,80,1,1
1277,7889,Keele St at Glenlake Ave,43.6585,-79.4617,298,4,1
1278,2079,Dufferin St at Preston Rd South Side,43.6905,-79.4482,155,2,1
1279,9291,Drewry Ave at Fairchild Ave,43.7861,-79.4218,92,1,1
1280,1985,The Donway East at Wingreen Crt South Side,43.739,-79.3414,33,1,1
1281,2282,Eglinton Ave East at Kingston Rd West Side,43.7441,-79.2123,335,3,1
1282,855,80 Cosburn Ave,43.6891,-79.351,130,2,1
1283,9455,Cosburn Ave at Glebemount Ave,43.6954,-79.3217,123,1,1
1284,8145,St Clair Ave East at Welland Ave,43.6911,-79.3797,80,1,1
1285,9101,44 Kodiak Cres,43.7549,-79.4681,46,1,1
1286,771,Christie St at Dupont St,43.6717,-79.4217,48,1,1
12860,14444,Finch Ave East at Morningside Ave,43.8192,-79.2208,257,4,1
12861,14513,Humberwood Blvd at Morning Star Dr,43.726,-79.6221,193,2,1
1287,7407,Varna Dr at Ranee Ave South Side,43.7235,-79.4455,26,1,1
12871,14491,Bayview Ave at Merton St,43.701,-79.3734,43,1,1
12872,14492,Bayview Ave at McRae Dr,43.7009,-79.3732,43,1,1
12873,14493,Bayview Ave at Nesbitt Dr,43.6941,-79.366,43,1,1
12874,14445,Finch Ave East at Morningside Ave West Side,43.8192,-79.2212,314,4,1
12875,14494,550 Bayview Ave - Evergreen Brick Works,43.6838,-79.3648,86,1,1
12876,14446,Staines Rd at Jacques Rd,43.8208,-79.2207,315,4,1
1288,7356,Spadina Ave at Sullivan St North Side,43.6513,-79.3973,232,2,1
12887,14452,Opposite 810 Royal York Rd,43.6392,-79.5085,238,3,1
12888,14447,5799 Yonge St,43.785,-79.4167,495,5,1
1289,4099,Kennedy Rd at Lovering Rd,43.7992,-79.2954,131,2,1
12890,14510,Wellness Way at Armistice Dr - Wellspring Centre,43.7236,-79.3786,136,3,1
12891,14511,Fleet St at Bastion St West Side,43.636,-79.4041,262,2,1
12892,14448,Progress Ave at Schick Crt,43.7745,-79.2662,53,1,1
12894,14496,Evans Ave at Gamma St West Side,43.6127,-79.5406,62,2,1
12896,14487,Old Finch Ave at Baffin Crt West Side,43.8197,-79.2122,68,1,1
12897,14486,Old Finch Ave at Harvest Moon Dr,43.8204,-79.2093,68,1,1
12898,14512,Fleet St at Bastion St,43.6358,-79.4038,262,2,1
12902,14469,Saskatchewan Rd at Dufferin St East Side,43.6326,-79.4243,82,2,1
12906,14470,Saskatchewan Rd at Dufferin St,43.6328,-79.4247,84,2,1
1291,510,Bloor St West at The East Mall,43.6367,-79.5568,55,1,1
12913,14508,Fleet St at Fort York Blvd East Side,43.6363,-79.4063,262,2,1
12917,14368,Opposite 35 Carl Hall Rd,43.7471,-79.4792,39,1,1
12919,14509,Fleet St at Fort York Blvd West Side,43.6364,-79.4074,262,2,1
1292,3677,Greenwood Ave at Gerrard St East,43.6708,-79.3278,86,1,1
12920,14514,Humberwood Blvd at Morning Star Dr,43.7263,-79.6223,198,2,1
12925,14488,Old Finch Ave at Morningside Ave,43.8192,-79.2146,68,1,1
12926,14367,35 Carl Hall Rd,43.7468,-79.4799,38,1,1
1293,2702,Humberline Dr at Claireville Dr (North),43.7461,-79.6221,63,1,1
1294,10767,Dovercourt Rd at Hallam St,43.6673,-79.4318,70,1,1
1295,9507,Gateway Blvd at Sunny Glenway (West),43.7106,-79.3314,306,3,1
1296,13367,Queens Quay West at Dan Leckie Way West Side,43.6365,-79.3973,122,1,1
1297,14275,Opposite 2900 Warden Ave - Bridlewood Mall,43.7991,-79.3168,117,2,1
1298,5868,Norfinch Dr at Walkway to Shoreham Dr,43.7664,-79.5304,18,1,1
1299,5191,Lake Shore Blvd West at Miles Rd,43.608,-79.4903,129,1,1
1300,3064,Queen St East at Parliament St,43.6555,-79.3647,155,2,1
1301,3066,Queen St East at River St,43.6573,-79.3567,142,2,1
1302,8704,Weston Rd at Church St,43.703,-79.5251,164,2,1
1303,7504,Pleasant Blvd at Avoca Ave,43.6883,-79.3892,137,2,1
1304,7127,Senlac Rd at Sheppard Ave West,43.7593,-79.4228,50,1,1
1305,1920,Don Mills Rd at The Donway East (North),43.7407,-79.3442,160,2,1
1306,2994,Pape Ave at Floyd Ave,43.6876,-79.3482,152,2,1
1307,7678,Ellesmere Rd at Birchmount Rd,43.7632,-79.2916,309,4,1
1310,3125,53 St Regis Cres (South),43.7547,-79.4855,54,1,1
1311,3761,Islington Ave at Aylesbury Rd,43.6665,-79.5331,131,2,1
1312,4912,Coxwell Ave at Sammon Ave,43.6887,-79.3257,119,3,1
1314,9740,Barber Greene Rd at Don Mills Rd West Side,43.7276,-79.3416,33,1,1
13143,S_DBUP,DAVIS BUILD-UP,43.6972,-79.3976,15,1,1
1315,3646,Glencairn Ave at Dalemount Ave,43.7113,-79.4328,45,1,1
1316,3788,Islington Ave at Fairway Rd North Side,43.655,-79.5279,130,2,1
1317,4821,Brimley Rd at Finch Ave East,43.8054,-79.277,66,1,1
1318,3284,1919 Albion Rd,43.7463,-79.6194,54,1,1
1319,6086,Sheppard Ave West at Rivalda Rd,43.7348,-79.5337,202,3,1
1320,165,Bathurst St at Lawrence Ave West,43.7191,-79.4296,132,2,1
1321,1837,Danforth Ave at Sibley Ave,43.6904,-79.2924,156,3,1
1322,3527,Dundas St West at Willard Ave West Side,43.6657,-79.4887,107,2,1
1325,7752,Opposite 15 Fenmar Dr,43.7593,-79.5355,22,1,1
1326,6588,Middlefield Rd at McNicoll Ave,43.8203,-79.2622,37,1,1
1327,5276,Lawrence Ave East at Howden Rd,43.747,-79.2878,197,2,1
1329,1939,Don Mills Rd at Goodview Rd,43.784,-79.353,195,4,1
1331,6433,Huntingwood Dr at Brimley Rd,43.7985,-79.2731,41,1,1
1333,11096,Scarborough Golf Club Rd at Brimorton Dr,43.7697,-79.2185,58,1,1
1334,5710,Midland Ave at Kilcullen Castle Gate South Side,43.8095,-79.29,96,1,1
1335,7982,Millwood Rd at Village Station Rd,43.7019,-79.3578,106,2,1
1338,8940,Yonge Blvd at Esgore Dr South Side,43.7407,-79.4147,23,1,1
1339,5664,McCowan Rd at Brimorton Dr,43.7656,-79.2491,117,2,1
1340,5610,Martin Grove Rd at Eglinton Ave West North Side,43.6749,-79.5631,153,2,1
1342,4309,Kipling Ave at Farr Ave North Side,43.7443,-79.5824,144,2,1
1343,301,Bayview Ave at Heathcote Ave,43.7521,-79.3848,57,1,1
1344,5367,Lawrence Ave West at Duval Dr,43.7098,-79.4744,244,2,1
1345,2875,1050 McNicoll Ave,43.8042,-79.3334,93,1,1
1346,12197,Kennedy Rd at Purcell Sq South Side,43.8171,-79.3043,131,2,1
